qid,docno,label
264,2098321,2
264,2098326,1
264,2098328,2
264,2098330,1
264,2098333,1
264,2098335,1
264,2098336,2
264,2098337,1
264,2098338,2
264,2098339,2
264,2098340,2
264,2098341,2
264,2098342,2
264,2098343,1
264,2098344,2
264,2098345,1
264,2098346,2
264,2098347,2
264,2098348,1
264,2098349,1
264,2098350,2
264,2098351,2
264,2098353,2
264,2098354,1
264,2098356,1
264,2098358,2
264,2098359,2
264,2098360,2
264,2098361,1
264,2098362,2
264,2098363,1
264,2098364,1
264,2098365,2
264,2098366,2
264,2098368,1
264,2098369,2
264,2098370,2
264,2098371,2
264,2098372,2
264,2098373,2
264,2098374,1
264,2098375,2
264,2098376,1
264,2098378,1
264,2098379,2
264,2098381,1
264,2098384,2
264,2098385,1
264,2098386,2
264,2098387,2
264,2098388,2
264,2098389,2
264,2098390,1
264,2098393,2
264,2098395,1
264,2098396,1
264,2098397,1
264,2098398,1
264,2098399,1
264,2098400,1
264,2098401,1
264,2098403,2
264,2098404,1
264,2098405,1
264,2098408,2
264,2098410,1
264,2098411,2
264,2098414,2
264,2098415,1
264,2098416,1
264,2098417,1
264,2098418,2
264,2098420,2
264,2098421,2
264,2098422,1
264,2098423,1
264,2098424,1
264,2098425,2
264,2098427,1
264,2098428,2
264,2098432,1
264,2098434,2
264,2098435,1
264,2098436,1
264,2098437,1
264,2098438,1
264,2098439,2
264,2098440,1
264,2098441,1
264,2098442,2
264,2098443,2
264,2098444,1
264,2098446,2
264,2098448,2
264,2098449,1
264,2098450,2
264,2098451,2
264,2098452,2
264,2098454,1
264,2098455,2
264,2098456,1
264,2098457,1
264,2098458,1
264,2098459,2
264,2098460,2
264,2098461,2
264,2098462,2
264,2098463,1
264,2098465,2
264,2098466,1
264,2098467,2
264,2098468,2
264,2098469,2
264,2098470,2
264,2098471,1
264,2098472,2
264,2098473,1
264,2098474,2
264,2098475,2
264,2098476,2
264,2098477,2
264,2098478,1
264,2098479,1
264,2098481,1
264,2098482,2
264,2098483,2
264,2098484,2
264,2098485,1
264,2098486,1
264,2098487,1
264,2098488,2
264,2098490,1
264,2098492,1
264,2098493,1
264,2098494,1
264,2098495,2
264,2098496,1
264,2098498,1
264,2098499,1
264,2098501,1
264,2098502,1
264,2098503,2
264,2098504,2
264,2098506,2
264,2098507,1
264,2098508,2
264,2098509,2
264,2098510,2
264,2098511,2
264,2098512,1
264,2098515,2
264,2098516,2
264,2098517,2
264,2098518,1
264,2098519,2
264,2098520,2
264,2098522,1
264,2098525,2
264,2098527,2
264,2098528,2
264,2098529,2
264,2098530,2
264,2098531,1
264,2098532,2
264,2098533,2
264,2098534,1
264,2098535,2
264,2098536,1
264,2098537,2
264,2098538,2
264,2098539,2
264,2098540,2
264,2098541,2
264,2098542,2
264,2098543,2
264,2098544,1
264,2098545,1
264,2098546,1
264,2098547,2
264,2098549,2
264,2098550,1
264,2098551,1
264,2098552,1
264,2098553,2
264,2098554,1
264,2098555,2
264,2098556,2
264,2098557,1
264,2098559,1
264,2098560,2
264,2098561,2
264,2098562,1
264,2098563,1
264,2098564,2
264,2098565,2
264,2098566,2
264,2098570,2
264,2098571,2
264,2098572,2
264,2098573,1
264,2098574,2
264,2098575,2
264,2098576,1
264,2098577,2
264,2098578,2
264,2098579,2
264,2098580,2
264,2098581,1
264,2098583,1
264,2098584,2
264,2098585,2
264,2098586,1
264,2098587,2
264,2098588,2
264,2098591,1
264,2098592,2
264,2098593,1
264,2098595,2
264,2098596,1
264,2098597,1
264,2098598,2
264,2098600,2
264,2098601,2
264,2098602,1
264,2098603,2
264,2098604,2
264,2098606,1
264,2098607,1
264,2098608,1
264,2098609,2
264,2098610,2
264,2098611,2
264,2098612,1
264,2098613,2
264,2098615,2
264,2098616,2
264,2098617,2
264,2098618,1
264,2098620,2
264,2098621,1
264,2098622,1
264,2098623,2
264,2098625,1
264,2098626,1
264,2098627,1
264,2098629,2
264,2098632,2
264,2098633,2
264,2098634,1
264,2098635,2
264,2098636,2
264,2098639,2
264,2098640,1
264,2098641,2
264,2098643,2
264,2098647,1
264,2098648,2
264,2098650,1
264,2098651,1
264,2098652,1
264,2098653,1
264,2098654,2
264,2098655,2
264,2098659,2
264,2098662,2
264,2098663,1
264,2098664,1
264,2098665,2
264,2098666,2
264,2098667,2
264,2098668,1
264,2098669,2
264,2098672,1
264,2098674,1
264,2098675,1
264,2098676,1
264,2098677,1
264,2098678,1
264,2098679,2
264,2098680,2
264,2098681,1
264,2098682,1
264,2098683,2
264,2098684,2
264,2098685,1
264,2098686,1
264,2098687,2
264,2098689,2
264,2098690,2
264,2098691,2
264,2098692,1
264,2098694,1
264,2098695,2
264,2098696,2
264,2098697,2
264,2098700,2
264,2098701,1
264,2098702,2
264,2098703,2
264,2098704,2
264,2098705,1
264,2098706,2
264,2098708,2
264,2098709,2
264,2098710,2
264,2098711,1
264,2098712,2
264,2098713,1
264,2098714,2
264,2098715,2
264,2098716,2
264,2098717,2
264,2098718,1
264,2098719,1
264,2098722,1
264,2098723,1
264,2098724,2
264,2098726,2
264,2098727,2
264,2098728,2
264,2098729,2
264,2098730,1
264,2098731,2
264,2098732,1
264,2098733,2
264,2098734,2
264,2098738,1
264,2098739,2
264,2098740,2
264,2098743,2
264,2098746,2
264,2098747,2
264,2098748,1
264,2098749,2
264,2098750,1
264,2098751,2
264,2098752,1
264,2098753,2
264,2098754,1
264,2098755,1
264,2098756,1
264,2098757,2
264,2098758,2
264,2098759,2
264,2098761,2
264,2098763,1
264,2098766,2
264,2098767,1
264,2098768,1
264,2098770,1
264,2098771,2
264,2098772,2
264,2098774,2
264,2098775,2
264,2098776,2
264,2098777,1
264,2098778,2
264,2098779,2
264,2098780,1
264,2098781,2
264,2098782,1
264,2098783,2
264,2098784,2
264,2098786,2
264,2098787,1
264,2098788,2
264,2098790,1
264,2098794,2
264,2098796,2
264,2098797,1
264,2098798,2
264,2098799,2
264,2098800,2
264,2098801,2
264,2098802,2
264,2098803,2
264,2098804,1
264,2098806,2
264,2098807,1
264,2098808,1
264,2098809,2
264,2098811,2
264,2098813,2
264,2098814,1
264,2098815,1
264,2098816,1
264,2098817,2
264,2098818,2
264,2098821,1
264,2098822,2
264,2098823,1
264,2098824,2
264,2098825,1
264,2098826,2
264,2098827,2
264,2098828,1
264,2098831,2
264,2098832,1
264,2098834,1
264,2098836,2
264,2098837,2
264,2098838,1
264,2098839,2
264,2098840,2
264,2098841,2
264,2098842,2
264,2098843,2
264,2098845,2
264,2098846,2
264,2098847,2
264,2098850,1
264,2098851,1
264,2098852,1
264,2098854,2
264,2098855,2
264,2098857,2
264,2098858,1
264,2098859,2
264,2098861,1
264,2098862,1
264,2098863,1
264,2098864,2
264,2098865,2
264,2098866,1
264,2098867,1
264,2098868,1
264,2098869,1
264,2098870,1
264,2098871,2
264,2098872,2
264,2098873,1
264,2098874,1
264,2098875,1
264,2098876,1
264,2098877,1
264,2098880,2
264,2098881,2
264,2098882,2
264,2098883,2
264,2098884,1
264,2098885,2
264,2098886,1
264,2098887,1
264,2098888,2
264,2098889,2
264,2098890,1
264,2098891,2
264,2098892,1
264,2098893,2
264,2098894,1
264,2098895,1
264,2098896,2
264,2098897,1
264,2098898,2
264,2098899,2
264,2098900,2
264,2098901,2
264,2098903,1
264,2098904,2
264,2098905,2
264,2098906,2
264,2098907,2
264,2098908,2
264,2098909,2
264,2098910,2
264,2098911,1
264,2098912,1
264,2098913,1
264,2098915,2
264,2098917,1
264,2098918,1
264,2098919,2
264,2098921,1
264,2098922,2
264,2098923,1
264,2098924,2
264,2098925,1
264,2098926,2
264,2098929,2
264,2098930,1
264,2098931,2
264,2098932,1
264,2098933,2
264,2098934,2
264,2098935,2
264,2098936,2
264,2098937,2
264,2098938,1
264,2098939,1
264,2098940,2
264,2098942,2
264,2098943,1
264,2098944,1
264,2098945,1
264,2098946,2
264,2098947,1
264,2098949,1
264,2098950,1
264,2098951,1
264,2098952,1
264,2098953,2
264,2098954,2
264,2098955,2
264,2098956,1
264,2098957,2
264,2098958,2
264,2098959,2
264,2098961,2
264,2098962,1
264,2098963,2
264,2098965,2
264,2098966,2
264,2098968,1
264,2098969,2
264,2098970,1
264,2098971,2
264,2098972,2
264,2098973,1
264,2098974,1
264,2098975,1
264,2098976,2
264,2098977,1
264,2098979,2
264,2098980,1
264,2098981,1
264,2098983,1
264,2098985,1
264,2098986,1
264,2098987,2
264,2098988,1
264,2098989,2
264,2098990,2
264,2098993,2
264,2098995,1
264,2098996,1
264,2098997,2
264,2098998,2
264,2098999,2
264,2099000,2
264,2099002,2
264,2099003,1
264,2099008,2
264,2099009,2
264,2099010,2
264,2099011,2
264,2099012,1
264,2099013,2
264,2099015,2
264,2099016,1
264,2099017,1
264,2099018,1
264,2099019,1
264,2099021,2
264,2099022,2
264,2099023,2
264,2099024,1
264,2099025,2
264,2099026,1
264,2099028,2
264,2099030,1
264,2099031,2
264,2099032,2
264,2099034,2
264,2099035,2
264,2099036,2
264,2099038,1
264,2099039,2
264,2099040,2
264,2099042,1
264,2099045,1
264,2099047,2
264,2099048,1
264,2099049,2
264,2099050,2
264,2099051,2
264,2099052,1
264,2099054,1
264,2099055,2
264,2099056,2
264,2099057,1
264,2099058,2
264,2099059,2
264,2099066,1
264,2099067,1
264,2099069,1
264,2099070,2
264,2099071,1
264,2099072,2
264,2099073,2
264,2099074,2
264,2099076,2
264,2099077,2
264,2099079,2
264,2099080,1
264,2099081,2
264,2099082,2
264,2099083,2
264,2099084,2
264,2099085,1
264,2099086,2
264,2099088,1
264,2099089,1
264,2099090,2
264,2099091,2
264,2099092,1
264,2099093,2
264,2099094,2
264,2099095,2
264,2099096,1
264,2099097,2
264,2099098,2
264,2099101,2
264,2099102,2
264,2099103,1
264,2099104,1
264,2099105,1
264,2099107,2
264,2099108,2
264,2099109,2
264,2099110,1
264,2099111,1
264,2099112,2
264,2099113,1
264,2099114,2
264,2099115,2
264,2099116,2
264,2099117,1
264,2099118,1
264,2099119,2
264,2099122,1
264,2099123,1
264,2099126,1
264,2099127,2
264,2099128,2
264,2099129,1
264,2099131,1
264,2099133,2
264,2099134,2
264,2099135,1
264,2099136,2
264,2099137,2
264,2099138,1
264,2099139,2
264,2099140,1
264,2099141,2
264,2099143,1
264,2099144,2
264,2099145,2
264,2099146,1
264,2099147,2
264,2099148,1
264,2099149,1
264,2099150,1
264,2099151,2
264,2099152,2
264,2099154,1
264,2099155,1
264,2099156,2
264,2099157,2
264,2099158,1
264,2099159,2
264,2099160,2
264,2099161,2
264,2099163,2
264,2099164,1
264,2099165,2
264,2099166,1
264,2099167,2
264,2099168,1
264,2099170,2
264,2099171,2
264,2099172,2
264,2099173,2
264,2099174,2
264,2099175,1
264,2099176,1
264,2099177,1
264,2099179,1
264,2099182,1
264,2099183,2
264,2099184,1
264,2099186,1
264,2099189,2
264,2099190,2
264,2099192,2
264,2099194,2
264,2099195,1
264,2099197,2
264,2099198,1
264,2099200,2
264,2099201,2
264,2099202,1
264,2099203,2
264,2099205,2
264,2099208,2
264,2099209,2
264,2099210,1
264,2099211,2
264,2099213,1
264,2099214,1
264,2099215,2
264,2099216,1
264,2099221,2
264,2099222,2
264,2099224,2
264,2099225,1
264,2099226,2
264,2099227,1
264,2099228,2
264,2099229,1
264,2099230,1
264,2099231,1
264,2099233,2
264,2099235,2
264,2099236,2
264,2099237,2
264,2099238,2
264,2099240,2
264,2099241,2
264,2099242,1
264,2099243,1
264,2099244,2
264,2099246,2
264,2099247,1
264,2099248,1
264,2099249,2
264,2099250,2
264,2099251,2
264,2099252,1
264,2099253,2
264,2099255,2
264,2099256,2
264,2099258,2
264,2099259,2
264,2099260,2
264,2099262,2
264,2099265,2
264,2099266,1
264,2099267,1
264,2099268,2
264,2099270,2
264,2099271,2
264,2099272,2
264,2099273,2
264,2099274,1
264,2099275,1
264,2099276,2
264,2099277,1
264,2099279,1
264,2099280,1
264,2099281,2
264,2099282,2
264,2099283,1
264,2099285,1
264,2099286,2
264,2099287,2
264,2099288,2
264,2099290,2
264,2099291,2
264,2099292,1
264,2099293,2
264,2099294,1
264,2099295,2
264,2099297,1
264,2099298,1
264,2099300,2
264,2099301,2
264,2099302,1
264,2099303,1
264,2099304,2
264,2099305,2
264,2099306,1
264,2099308,2
264,2099310,1
264,2099311,2
264,2099312,2
264,2099313,2
264,2099314,2
264,2099315,2
264,2099316,2
264,2099318,1
264,2099320,1
264,2099321,2
264,2099322,1
264,2099324,2
264,2099325,2
264,2099327,1
264,2099329,2
264,2099330,2
264,2099332,2
264,2099333,2
264,2099334,1
264,2099335,2
264,2099336,1
264,2099337,2
264,2099338,1
264,2099339,2
264,2099340,1
264,2099341,1
264,2099342,2
264,2099345,2
264,2099347,2
264,2099348,2
264,2099349,2
264,2099350,2
264,2099351,2
264,2099352,2
264,2099354,1
264,2099355,1
264,2099359,1
264,2099360,1
264,2099361,2
264,2099362,2
264,2099363,2
264,2099365,1
264,2099367,1
264,2099368,2
264,2099370,1
264,2099371,2
264,2099372,1
264,2099373,2
264,2099375,1
264,2099376,1
264,2099377,1
264,2099378,2
264,2099382,2
264,2099383,1
264,2099385,2
264,2099386,1
264,2099388,2
264,2099389,2
264,2099391,2
264,2099392,1
264,2099393,2
264,2099394,2
264,2099395,1
264,2099396,1
264,2099397,1
264,2099398,2
264,2099399,2
264,2099401,2
264,2099403,2
264,2099406,2
264,2099407,1
264,2099408,2
264,2099409,2
264,2099410,2
264,2099411,2
264,2099412,2
264,2099413,1
264,2099415,1
264,2099416,1
264,2099417,2
264,2099418,2
264,2099420,2
264,2099421,2
264,2099422,1
264,2099423,2
264,2099424,1
264,2099425,2
264,2099426,1
264,2099427,1
264,2099428,1
264,2099429,1
264,2099432,2
264,2099433,2
264,2099434,2
264,2099436,1
264,2099438,1
264,2099439,2
264,2099440,1
264,2099441,2
264,2099442,1
264,2099444,2
264,2099446,2
264,2099448,1
264,2099449,2
264,2099450,1
264,2099451,1
264,2099452,2
264,2099454,2
264,2099455,2
264,2099456,2
264,2099457,2
264,2099458,1
264,2099459,2
264,2099460,2
264,2099461,1
264,2099462,2
264,2099464,2
264,2099465,2
264,2099466,2
264,2099467,2
264,2099469,2
264,2099470,2
264,2099471,2
264,2099473,1
264,2099475,2
264,2099476,1
264,2099478,1
264,2099479,1
264,2099480,1
264,2099481,1
264,2099482,2
264,2099483,2
264,2099484,2
264,2099485,1
264,2099486,2
264,2099488,2
264,2099489,1
264,2099490,1
264,2099491,2
264,2099494,2
264,2099496,1
264,2099497,2
264,2099498,1
264,2099499,2
264,2099500,2
264,2099501,1
264,2099502,2
264,2099503,2
264,2099504,2
264,2099505,2
264,2099506,2
264,2099507,1
264,2099508,1
264,2099509,1
264,2099510,2
264,2099511,1
264,2099512,2
264,2099513,1
264,2099514,1
264,2099516,1
264,2099517,1
264,2099520,1
264,2099521,1
264,2099522,1
264,2099523,2
264,2099524,2
264,2099525,2
264,2099527,2
264,2099528,1
264,2099529,1
264,2099530,2
264,2099531,2
264,2099532,1
264,2099536,1
264,2099538,2
264,2099539,1
264,2099540,2
264,2099542,1
264,2099543,2
264,2099544,2
264,2099545,2
264,2099546,2
264,2099547,2
264,2099548,2
264,2099551,2
264,2099553,2
264,2099554,1
264,2099555,2
264,2099558,1
264,2099559,2
264,2099560,2
264,2099561,2
264,2099562,1
264,2099563,2
264,2099564,1
264,2099565,2
264,2099566,2
264,2099567,2
264,2099569,2
264,2099570,2
264,2099572,1
264,2099573,2
264,2099576,2
264,2099577,1
264,2099578,1
264,2099579,2
264,2099580,1
264,2099582,1
264,2099584,1
264,2099585,2
264,2099586,2
264,2099587,2
264,2099588,1
264,2099589,1
264,2099591,1
264,2099592,2
264,2099594,2
264,2099595,2
264,2099596,2
264,2099598,2
264,2099599,1
264,2099600,2
264,2099601,1
264,2099603,2
264,2099604,2
264,2099605,2
264,2099606,2
264,2099607,2
264,2099608,2
264,2099609,2
264,2099610,1
264,2099611,2
264,2099612,1
264,2099613,1
264,2099615,2
264,2099616,1
264,2099618,2
264,2099619,2
264,2099620,2
264,2099621,2
264,2099622,1
264,2099624,2
264,2099625,2
264,2099626,1
264,2099629,1
264,2099631,1
264,2099632,2
264,2396058,1
264,2525605,1
264,3481707,2
264,4314535,2
264,4487603,1
265,0221475,2
265,0468071,2
265,0621954,1
265,1275395,1
265,1490771,1
265,1547982,1
265,2458831,1
265,2784732,1
265,3278588,2
265,4456876,1
267,1851399,2
267,2099498,2
267,2391849,1
267,4153852,1
267,4496828,2
270,0433948,1
270,0482501,2
270,1065271,2
270,1554807,1
270,1587706,1
270,1916840,2
270,2055989,1
270,2515542,1
270,2676400,1
270,2980394,1
270,3086206,1
270,3168708,1
270,3433495,2
270,3572005,2
270,4008739,1
270,4260040,1
271,0209514,2
271,0290579,2
271,0304825,2
271,0304886,2
271,0305548,2
271,0314998,2
271,0359397,1
271,0390366,1
271,0393566,1
271,0396920,1
271,0544989,1
271,0712882,1
271,0715782,2
271,0814078,1
271,0814849,1
271,0815495,1
271,0816713,2
271,1009844,2
271,1046033,2
271,1064563,1
271,1188988,2
271,1246943,1
271,1333385,2
271,1367432,2
271,1370316,1
271,1371619,1
271,1376628,1
271,1376824,2
271,1377372,2
271,1377464,1
271,1378724,2
271,1392742,1
271,1417677,2
271,1449351,2
271,1452248,2
271,1525832,2
271,1526593,1
271,1529454,2
271,1540008,2
271,1594794,1
271,1619983,2
271,1668199,1
271,1720028,2
271,1720461,1
271,1720757,1
271,1728607,2
271,1729818,2
271,1763063,1
271,1763349,1
271,1764809,1
271,1768051,2
271,1777969,2
271,1779585,2
271,1781173,1
271,1799683,1
271,1800859,2
271,1801039,1
271,1816710,1
271,1824126,2
271,1875105,1
271,1875111,2
271,1888070,1
271,1959836,1
271,1983790,1
271,2053565,1
271,2086138,2
271,2102659,1
271,2165288,2
271,2192488,2
271,2192943,1
271,2242595,1
271,2251815,2
271,2253939,2
271,2253957,2
271,2265293,2
271,2276990,1
271,2309393,2
271,2334476,1
271,2345406,2
271,2345884,1
271,2423343,1
271,2575774,2
271,2610529,2
271,2742230,2
271,2748666,2
271,2754256,2
271,2803942,2
271,2807476,2
271,2813141,1
271,3066002,2
271,3093457,1
271,3163397,2
271,3164171,1
271,3164218,1
271,3235286,2
271,3276650,1
271,3277370,1
271,3278161,1
271,3449213,2
271,3452790,1
271,3491107,1
271,3494496,2
271,3494976,1
271,3602709,2
271,3603018,1
271,3603543,2
271,3615084,2
271,3694587,2
271,3756051,2
271,3788060,1
271,3789382,2
271,3795441,2
271,3954320,1
271,3975036,1
271,4167857,1
271,4191510,1
271,4194256,2
271,4239067,1
271,4264351,1
271,4286515,1
271,4383859,1
271,4391429,2
271,4395863,1
271,4447293,2
271,4447534,1
271,4474260,1
271,4503129,1
271,4537899,1
271,4538403,1
271,4538529,2
271,4637474,2
274,1053037,1
274,1757638,1
274,2766321,1
274,3535360,1
275,1385925,1
275,1386218,2
275,1386247,2
275,1386272,1
275,1386276,2
275,1465240,1
275,1465641,1
275,2374134,2
275,2387079,2
275,2387205,1
275,2869780,1
275,3072745,1
275,3612823,1
275,3613123,1
275,3749306,1
275,3862210,2
275,3983462,1
275,4339728,1
275,4421132,1
276,0296583,1
276,0609494,2
276,2243390,1
276,4158528,2
276,4158529,1
277,0020227,1
277,0025042,1
277,0025976,1
277,0030002,1
277,0031445,1
277,0034092,1
277,0057686,1
277,0072807,1
277,0475985,2
277,0603685,1
277,1641735,1
277,1807692,2
277,2492701,1
277,2511265,1
277,2578678,1
277,2579603,1
277,2901775,2
277,3124957,1
277,3211131,2
277,3577781,2
277,3963300,1
277,4374275,1
277,4374305,1
277,4472455,1
284,2387053,1
284,2387064,1
284,2387100,1
284,2387145,2
284,2387158,1
284,2387160,1
284,2387162,2
284,2387180,1
284,2387194,1
284,2387201,1
284,2387213,1
284,2516519,1
284,2527553,1
284,2538465,1
284,3107700,1
285,0773324,2
285,1552622,1
285,1555046,1
285,1556727,2
286,0322008,2
286,0414999,1
286,0436124,2
286,0578810,1
286,0648947,2
286,0648958,1
286,0711926,2
286,0967907,1
286,1094610,2
286,1128677,2
286,1174667,1
286,1345326,1
286,1406898,1
286,1531422,1
286,1570846,1
286,1575974,1
286,1675639,1
286,1830867,1
286,1878116,1
286,2051488,1
286,2110814,2
286,2121325,2
286,2278538,2
286,2312254,1
286,2391307,2
286,2626788,1
286,2686865,2
286,2718543,1
286,2745999,2
286,2830975,2
286,2831242,2
286,2974742,1
286,2974743,1
286,3224554,2
286,3454867,2
286,3520804,2
286,3525911,2
286,3546566,1
286,3616848,1
286,3698727,2
286,3717151,2
286,3717370,2
286,3717403,2
286,3781243,2
286,3797150,2
286,3876612,2
286,3910303,1
286,3975115,2
286,4090236,1
286,4151643,2
286,4180354,1
286,4192853,2
286,4541904,2
289,0384541,1
289,1712509,1
289,1720662,1
289,2425960,1
289,2475631,1
289,2475632,1
289,2475640,1
289,2548879,1
289,3492779,1
289,3976177,1
289,4342723,1
290,2266945,2
290,4129773,1
290,4129774,1
292,0781847,2
292,0782219,1
292,0988579,1
292,1048139,1
292,1088786,1
292,1658680,1
292,1659017,2
292,1659018,1
292,1659022,1
292,1659685,1
292,2507450,1
292,2516627,1
295,0001586,1
295,0001594,1
295,0001600,1
295,0001604,1
295,0471777,1
295,0471834,1
295,0496595,1
295,1335495,1
295,1759258,2
295,1916264,1
295,2487650,1
295,2544778,1
295,3605782,1
297,0514757,1
297,2506793,1
297,4565585,1
297,4565619,1
297,4565621,1
299,0222423,2
299,0482880,2
299,0733233,1
299,0788354,2
299,0791775,1
299,1053692,2
299,1252184,2
299,1379126,2
299,1379192,1
299,1888783,2
299,1904470,1
299,2396614,2
299,2396620,2
299,2405903,2
299,3703362,1
300,0085376,1
300,0691017,2
300,0691022,2
300,2235343,1
301,0750592,1
301,0888816,2
301,2680908,1
303,1103659,2
305,0492501,2
305,0492502,2
305,0492503,1
305,0492504,2
305,0492505,2
305,0492506,1
305,0492507,1
305,0492508,1
305,1239043,1
305,1440493,1
305,1660794,1
305,2471409,1
305,2507336,1
305,2831194,1
305,2845953,1
305,2918270,1
305,3040056,1
305,3087795,2
305,3715965,1
305,4362581,1
309,0851352,2
309,1025084,2
309,1057397,1
309,1249556,2
309,1352177,1
309,1979707,2
309,2821535,1
309,3844081,2
309,3941025,1
309,4528529,1
310,1211035,2
310,2118156,1
310,2120954,1
310,2121464,1
310,2126216,1
310,2126221,2
310,2126225,1
310,2126227,1
310,2126228,2
310,2126229,2
310,2126230,2
310,2126231,1
310,2126232,2
310,2126233,2
310,2126234,2
310,2126235,2
310,2126236,2
310,2126237,2
310,2126240,1
310,2126241,1
310,2126724,2
310,2129302,1
310,2136828,1
310,2139193,1
310,2144843,1
310,2149360,1
310,2195737,1
311,0327419,1
311,0426519,1
311,0492049,2
311,0492230,2
311,0492499,1
311,0492671,1
311,0555097,1
311,0707951,1
311,1021356,1
311,1046316,1
311,1236562,1
311,1238003,1
311,1534001,1
311,1564222,1
311,1681290,1
311,1849509,2
311,1902297,1
311,2370718,1
311,2505113,1
311,2516477,1
311,2934111,1
311,2984266,1
311,3096038,1
311,3251075,1
311,3499184,1
311,3649004,1
311,3818476,1
311,4034511,1
311,4065231,1
311,4065770,1
311,4196389,1
311,4334584,1
311,4470264,1
311,4544735,1
313,2806104,2
313,2812975,2
313,2812976,2
313,2812977,2
314,0661492,1
314,2489957,1
314,2905680,1
314,2905772,1
317,2513350,1
317,3011932,1
318,1173172,1
319,0535728,1
321,3671118,2
322,2749509,1
322,3722805,2
322,3816631,1
324,2523605,1
324,2848421,1
324,3073746,1
324,3965813,1
324,4142865,2
325,3916754,1
328,0782328,1
328,0788717,1
328,1039201,1
328,2991884,1
328,4374094,1
328,4374110,1
328,4374112,1
328,4374114,1
328,4374115,1
328,4374116,1
328,4374126,1
328,4374128,2
331,0755392,1
331,0755394,2
331,0755430,1
331,0755831,1
331,1793882,1
331,2541021,1
331,2886572,1
331,2986496,1
331,3561336,1
331,3800145,1
331,3886796,1
331,3891839,1
332,0747726,1
332,0798211,2
332,1733076,1
332,2780022,1
332,3345618,1
333,0071463,1
333,0477302,1
333,0815704,2
333,4216753,1
336,0875767,1
336,0875768,1
336,0875769,1
336,0875770,2
336,0875771,1
336,0875772,1
336,0875775,1
336,0875779,1
336,0875780,1
336,0875781,2
336,0877384,2
336,0883827,2
336,0883828,1
336,0994337,1
336,1028307,1
336,1114022,1
336,1114103,1
336,1114173,1
336,1114220,1
336,1114227,1
336,1344706,1
336,1506814,1
336,2553973,1
336,2896127,1
336,3129124,1
336,3353179,2
336,3492919,1
336,3976314,1
336,4075262,2
336,4087653,1
336,4101138,1
336,4115291,1
339,0122325,1
339,0124386,1
339,0128414,1
339,0130597,1
339,0135119,1
339,0141762,1
339,0144323,1
339,0148798,1
339,0151489,1
339,0156203,1
339,0158913,1
339,0162932,1
339,0823834,1
339,0972497,1
339,0972499,1
339,0972500,1
339,0972501,1
339,0972502,1
339,0972504,1
339,0972505,2
339,0972506,1
339,2108720,1
339,2476349,1
339,2932550,1
339,2944288,1
339,3067948,1
339,3067997,1
339,3708797,1
339,3861124,1
339,4438753,1
340,1000676,1
340,1132294,2
340,1479299,1
340,1688980,1
340,1835281,1
340,3481579,1
340,4165655,1
340,4530254,1
345,1267875,1
345,2461264,1
345,2572289,1
345,4243445,1
346,0486677,1
346,0630148,1
346,0664291,2
346,0817730,1
346,0876238,1
346,1124092,1
346,1184741,1
346,1287967,1
346,1341840,2
346,1341841,1
346,1341842,1
346,1341843,1
346,1341846,1
346,1341847,1
346,1341852,1
346,1341853,1
346,1341855,1
346,1341858,1
346,1341867,1
346,1341868,1
346,1341880,1
346,1341884,1
346,1341888,1
346,1341891,1
346,1341893,1
346,1341894,1
346,1341897,1
346,1524346,1
346,1526354,1
346,1699665,1
346,2035559,1
346,2126322,1
346,2133263,1
346,2167899,1
346,2184345,1
346,2686886,1
346,2747372,1
346,3470285,1
346,3545357,1
346,3545358,1
346,3853885,1
346,3890774,1
346,3928974,1
346,4313748,1
346,4382123,1
346,4444871,1
346,4508884,2
348,0295062,1
348,0679224,1
348,1239913,1
348,1254719,1
348,1457979,1
348,1779328,1
348,1779329,2
348,1779330,2
348,1779331,2
348,1779333,1
348,1779336,1
348,1779339,2
348,1779340,2
348,1779342,1
348,1779344,2
348,1779345,2
348,1779347,1
348,1779348,2
348,1779353,1
348,1779354,2
348,1779356,2
348,1779357,1
348,1779358,1
348,1779360,1
348,1779361,1
348,1779362,1
348,1779365,1
348,1779366,1
348,1779367,1
348,1779368,1
348,1779369,1
348,1779370,2
348,1779372,2
348,1779373,1
348,1779374,1
348,1779378,1
348,1828087,1
348,2009340,1
348,2417758,1
348,2419084,1
348,2419104,1
348,2482436,2
348,2482438,1
348,2548792,1
348,2552362,1
348,2650540,1
348,2650661,1
348,2920684,1
348,2934613,1
348,3214671,1
348,3320688,1
348,3357660,1
348,3600433,1
348,4105546,2
348,4154564,1
348,4154565,1
351,0474150,1
351,0614109,1
351,0704656,1
351,1245204,1
351,1348630,1
351,1870414,1
351,1932139,1
351,1945531,1
351,2013947,2
351,2015883,2
351,2015884,2
351,2015885,1
351,2015886,2
351,2015887,1
351,2015888,2
351,2015889,2
351,2015890,2
351,2015892,1
351,2015893,2
351,2015894,2
351,2015895,2
351,2015896,2
351,2015897,2
351,2015898,1
351,2015899,1
351,2015900,1
351,3128821,1
351,3807735,1
351,3825751,1
351,4022597,1
351,4040036,1
351,4087573,1
351,4107497,1
351,4316728,1
351,4339149,1
352,0209992,1
352,0397195,1
352,0468168,1
352,0518638,1
352,0656885,1
352,0830186,1
352,1508599,1
352,1527220,1
352,2018366,2
352,2018367,1
352,2018368,2
352,2018369,2
352,2018370,2
